>
2012 03 28  18 11 36   56014.758056  -7.5083E-02
2012 03 28  18 21 36   56014.765000  -7.9140E-02
2012 03 28  18 31 36   56014.771944  -9.0804E-02
2012 03 28  18 41 36   56014.778889  -9.9952E-02
2012 03 28  18 51 36   56014.785833  -1.0804E-01
2012 03 28  19 01 36   56014.792778  -1.1264E-01
2012 03 28  19 11 36   56014.799722  -1.1255E-01
2012 03 28  19 21 36   56014.806667  -1.1503E-01
2012 03 28  19 31 36   56014.813611  -1.1507E-01
2012 03 28  19 41 36   56014.820556  -1.1242E-01
2012 03 28  19 51 36   56014.827500  -1.1080E-01
2012 03 28  20 01 36   56014.834444  -1.1461E-01
2012 03 28  20 11 36   56014.841389  -1.1884E-01
2012 03 28  20 21 36   56014.848333  -1.2836E-01
2012 03 28  20 31 36   56014.855278  -1.3603E-01
2012 03 28  20 41 36   56014.862222  -1.4486E-01
2012 03 28  20 51 36   56014.869167  -1.5067E-01
2012 03 28  21 01 36   56014.876111  -1.5332E-01
2012 03 28  21 11 36   56014.883056  -1.5735E-01
2012 03 28  21 21 36   56014.890000  -1.6571E-01
2012 03 28  21 31 36   56014.896944  -1.7274E-01
2012 03 28  21 41 36   56014.903889  -1.7865E-01
2012 03 28  21 51 36   56014.910833  -1.8339E-01
2012 03 28  22 01 36   56014.917778  -1.7875E-01
2012 03 28  22 11 36   56014.924722  -1.7149E-01
2012 03 28  22 21 36   56014.931667  -1.6266E-01
2012 03 28  22 31 36   56014.938611  -1.5467E-01
2012 03 28  22 41 36   56014.945556  -1.4774E-01
2012 03 28  22 51 36   56014.952500  -1.4020E-01
2012 03 28  23 01 36   56014.959444  -1.2854E-01
2012 03 28  23 11 36   56014.966389  -1.1471E-01
2012 03 28  23 21 36   56014.973333  -9.3988E-02
2012 03 28  23 31 36   56014.980278  -7.4547E-02
2012 03 28  23 41 36   56014.987222  -5.9797E-02
2012 03 28  23 51 36   56014.994167  -5.1680E-02
2012 03 29  00 01 36   56015.001111  -4.2280E-02
2012 03 29  00 11 36   56015.008056  -3.2997E-02
2012 03 29  00 21 36   56015.015000  -3.2611E-02
2012 03 29  00 31 36   56015.021944  -3.3178E-02
2012 03 29  00 41 36   56015.028889  -3.8940E-02
2012 03 29  00 51 36   56015.035833  -4.6204E-02
2012 03 29  01 01 36   56015.042778  -5.4152E-02
2012 03 29  01 11 36   56015.049722  -7.2142E-02
2012 03 29  01 21 36   56015.056667  -8.7651E-02
2012 03 29  01 31 36   56015.063611  -1.0538E-01
2012 03 29  01 41 36   56015.070556  -1.1978E-01
2012 03 29  01 51 36   56015.077500  -1.2780E-01
2012 03 29  02 01 36   56015.084444  -1.3625E-01
2012 03 29  02 11 36   56015.091389  -1.4221E-01
2012 03 29  02 21 36   56015.098333  -1.4120E-01
2012 03 29  02 31 36   56015.105278  -1.3839E-01
2012 03 29  02 41 36   56015.112222  -1.2934E-01
2012 03 29  02 51 36   56015.119167  -1.1799E-01
2012 03 29  03 01 36   56015.126111  -1.1130E-01
2012 03 29  03 11 36   56015.133056  -9.4570E-02
2012 03 29  03 21 36   56015.140000  -8.4963E-02
2012 03 29  03 31 36   56015.146944  -7.1397E-02
2012 03 29  03 41 36   56015.153889  -5.7334E-02
2012 03 29  03 51 36   56015.160833  -4.3215E-02
2012 03 29  04 01 36   56015.167778  -2.7227E-02
2012 03 29  04 11 36   56015.174722  -1.5627E-02
2012 03 29  04 21 36   56015.181667  -3.4846E-03
2012 03 29  04 31 36   56015.188611  -3.0417E-03
2012 03 29  04 41 36   56015.195556   1.6009E-03
2012 03 29  04 51 36   56015.202500  -1.2569E-03
2012 03 29  05 01 36   56015.209444   4.0146E-03
2012 03 29  05 11 36   56015.216389   1.3029E-03
2012 03 29  05 21 36   56015.223333  -1.4204E-03
2012 03 29  05 31 36   56015.230278  -1.3400E-02
2012 03 29  05 41 36   56015.237222  -2.4509E-02
2012 03 29  05 51 36   56015.244167  -3.6130E-02
2012 03 29  06 01 36   56015.251111  -5.1799E-02
2012 03 29  06 11 36   56015.258056  -6.7306E-02
2012 03 29  06 21 36   56015.265000  -7.7932E-02
2012 03 29  06 31 36   56015.271944  -8.9186E-02
2012 03 29  06 41 36   56015.278889  -9.5358E-02
2012 03 29  06 51 36   56015.285833  -1.0646E-01
2012 03 29  07 01 36   56015.292778  -1.1637E-01
2012 03 29  07 11 36   56015.299722  -1.2279E-01
2012 03 29  07 21 36   56015.306667  -1.2478E-01
2012 03 29  07 31 36   56015.313611  -1.2270E-01
2012 03 29  07 41 36   56015.320556  -1.1872E-01
2012 03 29  07 51 36   56015.327500  -1.1699E-01
2012 03 29  08 01 36   56015.334444  -1.0848E-01
2012 03 29  08 11 36   56015.341389  -1.0741E-01
2012 03 29  08 21 36   56015.348333  -1.0814E-01
2012 03 29  08 31 36   56015.355278  -1.1514E-01
2012 03 29  08 41 36   56015.362222  -1.2118E-01
2012 03 29  08 51 36   56015.369167  -1.2018E-01
2012 03 29  09 01 36   56015.376111  -1.2806E-01
2012 03 29  09 11 36   56015.383056  -1.3078E-01
2012 03 29  09 21 36   56015.390000  -1.3647E-01
2012 03 29  09 31 36   56015.396944  -1.4555E-01
2012 03 29  09 41 36   56015.403889  -1.5123E-01
2012 03 29  09 51 36   56015.410833  -1.6239E-01
2012 03 29  10 01 36   56015.417778  -1.6281E-01
2012 03 29  10 11 36   56015.424722  -1.5799E-01
2012 03 29  10 21 36   56015.431667  -1.4330E-01
2012 03 29  10 31 36   56015.438611  -1.3105E-01
2012 03 29  10 41 36   56015.445556  -1.1779E-01
2012 03 29  10 51 36   56015.452500  -1.0691E-01
2012 03 29  11 01 36   56015.459444  -8.8779E-02
2012 03 29  11 11 36   56015.466389  -6.9092E-02
2012 03 29  11 21 36   56015.473333  -4.5514E-02
2012 03 29  11 31 36   56015.480278  -2.0406E-02
2012 03 29  11 41 36   56015.487222   9.9895E-04
2012 03 29  11 51 36   56015.494167   1.8913E-02
2012 03 29  12 01 36   56015.501111   3.3198E-02
2012 03 29  12 11 36   56015.508056   4.0620E-02
2012 03 29  12 21 36   56015.515000   4.5972E-02
2012 03 29  12 31 36   56015.521944   5.1338E-02
2012 03 29  12 41 36   56015.528889   4.6777E-02
2012 03 29  12 51 36   56015.535833   3.8550E-02
2012 03 29  13 01 36   56015.542778   2.9191E-02
2012 03 29  13 11 36   56015.549722   1.6092E-02
2012 03 29  13 21 36   56015.556667   1.1210E-03
2012 03 29  13 31 36   56015.563611  -1.7666E-02
2012 03 29  13 41 36   56015.570556  -3.7950E-02
2012 03 29  13 51 36   56015.577500  -5.3153E-02
2012 03 29  14 01 36   56015.584444  -6.5125E-02
2012 03 29  14 11 36   56015.591389  -7.0424E-02
2012 03 29  14 21 36   56015.598333  -7.3722E-02
2012 03 29  14 31 36   56015.605278  -6.9732E-02
2012 03 29  14 41 36   56015.612222  -6.4246E-02
2012 03 29  14 51 36   56015.619167  -5.0595E-02
2012 03 29  15 01 36   56015.626111  -4.1567E-02
2012 03 29  15 11 36   56015.633056  -2.7821E-02
2012 03 29  15 21 36   56015.640000  -1.2655E-02
2012 03 29  15 31 36   56015.646944   8.2068E-03
2012 03 29  15 41 36   56015.653889   2.5621E-02
2012 03 29  15 51 36   56015.660833   4.1104E-02
2012 03 29  16 01 36   56015.667778   5.5715E-02
2012 03 29  16 11 36   56015.674722   6.0576E-02
2012 03 29  16 21 36   56015.681667   6.5429E-02
2012 03 29  16 31 36   56015.688611   5.9837E-02
2012 03 29  16 41 36   56015.695556   5.7050E-02
2012 03 29  16 51 36   56015.702500   5.8614E-02
2012 03 29  17 01 36   56015.709444   5.6650E-02
2012 03 29  17 11 36   56015.716389   4.8494E-02
2012 03 29  17 21 36   56015.723333   3.3222E-02
2012 03 29  17 31 36   56015.730278   1.3978E-02
2012 03 29  17 41 36   56015.737222   1.5719E-03
2012 03 29  17 51 36   56015.744167  -1.0429E-02
2012 03 29  18 01 36   56015.751111  -2.2339E-02
2012 03 29  18 11 36   56015.758056  -3.0962E-02
2012 03 29  18 21 36   56015.765000  -4.3354E-02
2012 03 29  18 31 36   56015.771944  -5.2736E-02
2012 03 29  18 41 36   56015.778889  -6.6651E-02
2012 03 29  18 51 36   56015.785833  -7.1422E-02
2012 03 29  19 01 36   56015.792778  -7.7762E-02
2012 03 29  19 11 36   56015.799722  -8.2714E-02
2012 03 29  19 21 36   56015.806667  -8.7126E-02
2012 03 29  19 31 36   56015.813611  -8.7386E-02
2012 03 29  19 41 36   56015.820556  -8.2277E-02
2012 03 29  19 51 36   56015.827500  -7.9549E-02
2012 03 29  20 01 36   56015.834444  -8.1755E-02
2012 03 29  20 11 36   56015.841389  -8.1959E-02
2012 03 29  20 21 36   56015.848333  -8.1012E-02
2012 03 29  20 31 36   56015.855278  -8.0223E-02
2012 03 29  20 41 36   56015.862222  -8.2422E-02
2012 03 29  20 51 36   56015.869167  -8.6382E-02
2012 03 29  21 01 36   56015.876111  -9.7343E-02
2012 03 29  21 11 36   56015.883056  -1.0442E-01
2012 03 29  21 21 36   56015.890000  -1.1538E-01
2012 03 29  21 31 36   56015.896944  -1.2095E-01
2012 03 29  21 41 36   56015.903889  -1.2994E-01
2012 03 29  21 51 36   56015.910833  -1.3832E-01
2012 03 29  22 01 36   56015.917778  -1.4555E-01
2012 03 29  22 11 36   56015.924722  -1.4452E-01
2012 03 29  22 21 36   56015.931667  -1.4839E-01
2012 03 29  22 31 36   56015.938611  -1.4722E-01
2012 03 29  22 41 36   56015.945556  -1.4824E-01
2012 03 29  22 51 36   56015.952500  -1.3405E-01
2012 03 29  23 01 36   56015.959444  -1.1413E-01
2012 03 29  23 11 36   56015.966389  -9.6851E-02
2012 03 29  23 21 36   56015.973333  -7.9835E-02
2012 03 29  23 31 36   56015.980278  -6.2426E-02
2012 03 29  23 41 36   56015.987222  -4.6132E-02
2012 03 29  23 51 36   56015.994167  -2.4237E-02
2012 03 30  00 01 36   56016.001111  -4.8188E-03
2012 03 30  00 11 36   56016.008056   1.1741E-02
2012 03 30  00 21 36   56016.015000   2.8345E-02
2012 03 30  00 31 36   56016.021944   3.7207E-02
2012 03 30  00 41 36   56016.028889   4.6923E-02
2012 03 30  00 51 36   56016.035833   5.2239E-02
2012 03 30  01 01 36   56016.042778   4.4508E-02
2012 03 30  01 11 36   56016.049722   3.5663E-02
2012 03 30  01 21 36   56016.056667   2.0104E-02
2012 03 30  01 31 36   56016.063611   6.1456E-03
2012 03 30  01 41 36   56016.070556  -8.2017E-03
2012 03 30  01 51 36   56016.077500  -2.9433E-02
2012 03 30  02 01 36   56016.084444  -4.1288E-02
2012 03 30  02 11 36   56016.091389  -6.4637E-02
2012 03 30  02 21 36   56016.098333  -7.7795E-02
2012 03 30  02 31 36   56016.105278  -9.3905E-02
2012 03 30  02 41 36   56016.112222  -1.0069E-01
2012 03 30  02 51 36   56016.119167  -9.7422E-02
2012 03 30  03 01 36   56016.126111  -8.9505E-02
2012 03 30  03 11 36   56016.133056  -7.2546E-02
2012 03 30  03 21 36   56016.140000  -5.4776E-02
2012 03 30  03 31 36   56016.146944  -3.6319E-02
2012 03 30  03 41 36   56016.153889  -2.1536E-02
2012 03 30  03 51 36   56016.160833  -3.9735E-03
2012 03 30  04 01 36   56016.167778   1.3586E-02
2012 03 30  04 11 36   56016.174722   3.8869E-02
2012 03 30  04 21 36   56016.181667   5.8109E-02
2012 03 30  04 31 36   56016.188611   7.5238E-02
2012 03 30  04 41 36   56016.195556   8.0615E-02
2012 03 30  04 51 36   56016.202500   8.6078E-02
2012 03 30  05 01 36   56016.209444   8.4911E-02
2012 03 30  05 11 36   56016.216389   8.3466E-02
2012 03 30  05 21 36   56016.223333   8.1619E-02
2012 03 30  05 31 36   56016.230278   7.6317E-02
2012 03 30  05 41 36   56016.237222   6.8245E-02
2012 03 30  05 51 36   56016.244167   6.1130E-02
2012 03 30  06 01 36   56016.251111   4.5969E-02
2012 03 30  06 11 36   56016.258056   2.7581E-02
2012 03 30  06 21 36   56016.265000   7.4132E-03
2012 03 30  06 31 36   56016.271944  -7.2994E-03
2012 03 30  06 41 36   56016.278889  -2.2174E-02
2012 03 30  06 51 36   56016.285833  -3.4087E-02
2012 03 30  07 01 36   56016.292778  -5.0449E-02
2012 03 30  07 11 36   56016.299722  -6.0363E-02
2012 03 30  07 21 36   56016.306667  -7.6141E-02
2012 03 30  07 31 36   56016.313611  -8.3050E-02
2012 03 30  07 41 36   56016.320556  -9.0063E-02
2012 03 30  07 51 36   56016.327500  -9.5985E-02
2012 03 30  08 01 36   56016.334444  -9.8988E-02
2012 03 30  08 11 36   56016.341389  -9.7539E-02
2012 03 30  08 21 36   56016.348333  -8.9658E-02
2012 03 30  08 31 36   56016.355278  -8.9632E-02
2012 03 30  08 41 36   56016.362222  -8.3487E-02
2012 03 30  08 51 36   56016.369167  -7.7186E-02
2012 03 30  09 01 36   56016.376111  -7.3377E-02
2012 03 30  09 11 36   56016.383056  -7.1285E-02
2012 03 30  09 21 36   56016.390000  -7.4240E-02
2012 03 30  09 31 36   56016.396944  -7.6988E-02
2012 03 30  09 41 36   56016.403889  -7.7025E-02
2012 03 30  09 51 36   56016.410833  -8.0736E-02
2012 03 30  10 01 36   56016.417778  -8.2510E-02
2012 03 30  10 11 36   56016.424722  -8.6182E-02
2012 03 30  10 21 36   56016.431667  -8.5410E-02
2012 03 30  10 31 36   56016.438611  -8.5140E-02
2012 03 30  10 41 36   56016.445556  -7.9737E-02
2012 03 30  10 51 36   56016.452500  -7.3586E-02
2012 03 30  11 01 36   56016.459444  -6.3086E-02
2012 03 30  11 11 36   56016.466389  -5.3380E-02
2012 03 30  11 21 36   56016.473333  -3.9601E-02
2012 03 30  11 31 36   56016.480278  -2.6109E-02
2012 03 30  11 41 36   56016.487222  -1.0484E-02
2012 03 30  11 51 36   56016.494167   8.5519E-03
2012 03 30  12 01 36   56016.501111   2.6139E-02
2012 03 30  12 11 36   56016.508056   4.7609E-02
2012 03 30  12 21 36   56016.515000   6.5929E-02
2012 03 30  12 31 36   56016.521944   7.8835E-02
2012 03 30  12 41 36   56016.528889   8.7598E-02
2012 03 30  12 51 36   56016.535833   9.6882E-02
2012 03 30  13 01 36   56016.542778   1.0521E-01
2012 03 30  13 11 36   56016.549722   1.0368E-01
2012 03 30  13 21 36   56016.556667   1.0174E-01
2012 03 30  13 31 36   56016.563611   9.5145E-02
2012 03 30  13 41 36   56016.570556   9.0801E-02
2012 03 30  13 51 36   56016.577500   8.4120E-02
2012 03 30  14 01 36   56016.584444   7.0439E-02
2012 03 30  14 11 36   56016.591389   5.9009E-02
2012 03 30  14 21 36   56016.598333   4.8455E-02
2012 03 30  14 31 36   56016.605278   3.9573E-02
2012 03 30  14 41 36   56016.612222   3.4338E-02
2012 03 30  14 51 36   56016.619167   2.8172E-02
2012 03 30  15 01 36   56016.626111   2.8944E-02
2012 03 30  15 11 36   56016.633056   3.3774E-02
2012 03 30  15 21 36   56016.640000   4.0385E-02
2012 03 30  15 31 36   56016.646944   4.5561E-02
2012 03 30  15 41 36   56016.653889   5.4962E-02
2012 03 30  15 51 36   56016.660833   6.6697E-02
2012 03 30  16 01 36   56016.667778   8.1449E-02
2012 03 30  16 11 36   56016.674722   9.1651E-02
2012 03 30  16 21 36   56016.681667   1.0289E-01
2012 03 30  16 31 36   56016.688611   1.0786E-01
2012 03 30  16 41 36   56016.695556   1.1932E-01
2012 03 30  16 51 36   56016.702500   1.2194E-01
2012 03 30  17 01 36   56016.709444   1.2530E-01
2012 03 30  17 11 36   56016.716389   1.2121E-01
2012 03 30  17 21 36   56016.723333   1.2167E-01
2012 03 30  17 31 36   56016.730278   1.1955E-01
2012 03 30  17 41 36   56016.737222   1.1708E-01
2012 03 30  17 51 36   56016.744167   1.1253E-01
2012 03 30  18 01 36   56016.751111   9.7474E-02
2012 03 30  18 11 36   56016.758056   8.2188E-02
2012 03 30  18 21 36   56016.765000   5.9610E-02
2012 03 30  18 31 36   56016.771944   4.9488E-02
2012 03 30  18 41 36   56016.778889   3.8309E-02
2012 03 30  18 51 36   56016.785833   2.7764E-02
2012 03 30  19 01 36   56016.792778   5.5908E-03
2012 03 30  19 11 36   56016.799722  -1.3475E-02
2012 03 30  19 21 36   56016.806667  -3.8400E-02
2012 03 30  19 31 36   56016.813611  -5.1404E-02
2012 03 30  19 41 36   56016.820556  -6.4011E-02
2012 03 30  19 51 36   56016.827500  -6.6108E-02
2012 03 30  20 01 36   56016.834444  -7.1745E-02
2012 03 30  20 11 36   56016.841389  -7.4638E-02
2012 03 30  20 21 36   56016.848333  -8.2940E-02
2012 03 30  20 31 36   56016.855278  -8.8981E-02
2012 03 30  20 41 36   56016.862222  -8.6965E-02
2012 03 30  20 51 36   56016.869167  -7.9955E-02
2012 03 30  21 01 36   56016.876111  -6.7097E-02
2012 03 30  21 11 36   56016.883056  -5.9608E-02
2012 03 30  21 21 36   56016.890000  -6.3807E-02
2012 03 30  21 31 36   56016.896944  -6.6844E-02
2012 03 30  21 41 36   56016.903889  -7.0093E-02
2012 03 30  21 51 36   56016.910833  -7.0837E-02
2012 03 30  22 01 36   56016.917778  -6.9544E-02
2012 03 30  22 11 36   56016.924722  -7.2497E-02
2012 03 30  22 21 36   56016.931667  -7.0981E-02
2012 03 30  22 31 36   56016.938611  -6.9622E-02
2012 03 30  22 41 36   56016.945556  -6.9582E-02
2012 03 30  22 51 36   56016.952500  -7.6091E-02
2012 03 30  23 01 36   56016.959444  -7.5636E-02
2012 03 30  23 11 36   56016.966389  -6.7864E-02
2012 03 30  23 21 36   56016.973333  -5.5640E-02
2012 03 30  23 31 36   56016.980278  -4.5454E-02
2012 03 30  23 41 36   56016.987222  -2.9123E-02
2012 03 30  23 51 36   56016.994167  -1.5438E-02
2012 03 31  00 01 36   56017.001111   7.3289E-03
2012 03 31  00 11 36   56017.008056   1.8221E-02
2012 03 31  00 21 36   56017.015000   3.2109E-02
2012 03 31  00 31 36   56017.021944   4.8737E-02
2012 03 31  00 41 36   56017.028889   6.0554E-02
2012 03 31  00 51 36   56017.035833   8.0830E-02
2012 03 31  01 01 36   56017.042778   8.1225E-02
2012 03 31  01 11 36   56017.049722   8.9477E-02
2012 03 31  01 21 36   56017.056667   8.6620E-02
2012 03 31  01 31 36   56017.063611   8.4126E-02
2012 03 31  01 41 36   56017.070556   7.1466E-02
2012 03 31  01 51 36   56017.077500   6.0615E-02
2012 03 31  02 01 36   56017.084444   4.3196E-02
2012 03 31  02 11 36   56017.091389   2.9469E-02
2012 03 31  02 21 36   56017.098333   2.0359E-02
2012 03 31  02 31 36   56017.105278   1.1423E-04
2012 03 31  02 41 36   56017.112222  -3.9555E-03
2012 03 31  02 51 36   56017.119167  -1.7064E-02
2012 03 31  03 01 36   56017.126111  -1.6290E-02
2012 03 31  03 11 36   56017.133056  -1.8668E-02
2012 03 31  03 21 36   56017.140000  -1.4910E-02
2012 03 31  03 31 36   56017.146944  -9.1515E-03
2012 03 31  03 41 36   56017.153889   6.7287E-03
2012 03 31  03 51 36   56017.160833   2.5058E-02
2012 03 31  04 01 36   56017.167778   4.7340E-02
2012 03 31  04 11 36   56017.174722   7.1869E-02
2012 03 31  04 21 36   56017.181667   9.1428E-02
2012 03 31  04 31 36   56017.188611   1.0640E-01
2012 03 31  04 41 36   56017.195556   1.1962E-01
2012 03 31  04 51 36   56017.202500   1.3185E-01
2012 03 31  05 01 36   56017.209444   1.3921E-01
2012 03 31  05 11 36   56017.216389   1.5004E-01
2012 03 31  05 21 36   56017.223333   1.4446E-01
2012 03 31  05 31 36   56017.230278   1.4882E-01
2012 03 31  05 41 36   56017.237222   1.4729E-01
2012 03 31  05 51 36   56017.244167   1.4075E-01
2012 03 31  06 01 36   56017.251111   1.2598E-01
2012 03 31  06 11 36   56017.258056   1.0795E-01
2012 03 31  06 21 36   56017.265000   8.8718E-02
2012 03 31  06 31 36   56017.271944   7.9071E-02
2012 03 31  06 41 36   56017.278889   6.3181E-02
2012 03 31  06 51 36   56017.285833   5.0209E-02
2012 03 31  07 01 36   56017.292778   3.3363E-02
2012 03 31  07 11 36   56017.299722   2.1796E-02
2012 03 31  07 21 36   56017.306667   1.0830E-02
2012 03 31  07 31 36   56017.313611  -2.2181E-03
2012 03 31  07 41 36   56017.320556  -1.5709E-02
2012 03 31  07 51 36   56017.327500  -2.7577E-02
2012 03 31  08 01 36   56017.334444  -3.2011E-02
2012 03 31  08 11 36   56017.341389  -3.7225E-02
2012 03 31  08 21 36   56017.348333  -3.4572E-02
2012 03 31  08 31 36   56017.355278  -4.0357E-02
2012 03 31  08 41 36   56017.362222  -3.6403E-02
2012 03 31  08 51 36   56017.369167  -3.6719E-02
2012 03 31  09 01 36   56017.376111  -3.2690E-02
2012 03 31  09 11 36   56017.383056  -2.8570E-02
2012 03 31  09 21 36   56017.390000  -2.3712E-02
2012 03 31  09 31 36   56017.396944  -1.7570E-02
2012 03 31  09 41 36   56017.403889  -5.0543E-03
2012 03 31  09 51 36   56017.410833  -4.7206E-03
2012 03 31  10 01 36   56017.417778   1.6062E-03
2012 03 31  10 11 36   56017.424722  -6.3800E-04
2012 03 31  10 21 36   56017.431667   3.1395E-03
2012 03 31  10 31 36   56017.438611   1.1429E-02
2012 03 31  10 41 36   56017.445556   1.3932E-02
2012 03 31  10 51 36   56017.452500   2.1876E-02
2012 03 31  11 01 36   56017.459444   1.7912E-02
2012 03 31  11 11 36   56017.466389   2.1769E-02
2012 03 31  11 21 36   56017.473333   2.6894E-02
2012 03 31  11 31 36   56017.480278   3.3092E-02
2012 03 31  11 41 36   56017.487222   3.8515E-02
2012 03 31  11 51 36   56017.494167   4.4034E-02
2012 03 31  12 01 36   56017.501111   5.4368E-02
2012 03 31  12 11 36   56017.508056   6.5614E-02
2012 03 31  12 21 36   56017.515000   8.0633E-02
2012 03 31  12 31 36   56017.521944   9.3935E-02
2012 03 31  12 41 36   56017.528889   1.1050E-01
2012 03 31  12 51 36   56017.535833   1.2214E-01
2012 03 31  13 01 36   56017.542778   1.3635E-01
2012 03 31  13 11 36   56017.549722   1.4795E-01
2012 03 31  13 21 36   56017.556667   1.5847E-01
2012 03 31  13 31 36   56017.563611   1.6676E-01
2012 03 31  13 41 36   56017.570556   1.6890E-01
2012 03 31  13 51 36   56017.577500   1.6694E-01
2012 03 31  14 01 36   56017.584444   1.6373E-01
2012 03 31  14 11 36   56017.591389   1.5152E-01
2012 03 31  14 21 36   56017.598333   1.3393E-01
2012 03 31  14 31 36   56017.605278   1.2220E-01
2012 03 31  14 41 36   56017.612222   1.0808E-01
2012 03 31  14 51 36   56017.619167   9.1323E-02
2012 03 31  15 01 36   56017.626111   7.4955E-02
2012 03 31  15 11 36   56017.633056   5.3956E-02
2012 03 31  15 21 36   56017.640000   4.8986E-02
2012 03 31  15 31 36   56017.646944   4.3948E-02
2012 03 31  15 41 36   56017.653889   4.0220E-02
2012 03 31  15 51 36   56017.660833   3.8555E-02
2012 03 31  16 01 36   56017.667778   4.1761E-02
2012 03 31  16 11 36   56017.674722   5.7121E-02
2012 03 31  16 21 36   56017.681667   6.4620E-02
2012 03 31  16 31 36   56017.688611   7.8798E-02
2012 03 31  16 41 36   56017.695556   9.0193E-02
2012 03 31  16 51 36   56017.702500   1.0803E-01
2012 03 31  17 01 36   56017.709444   1.2517E-01
2012 03 31  17 11 36   56017.716389   1.3920E-01
2012 03 31  17 21 36   56017.723333   1.4040E-01
2012 03 31  17 31 36   56017.730278   1.4244E-01
2012 03 31  17 41 36   56017.737222   1.4383E-01
2012 03 31  17 51 36   56017.744167   1.4320E-01
2012 03 31  18 01 36   56017.751111   1.4628E-01
2012 03 31  18 11 36   56017.758056   1.3344E-01
2012 03 31  18 21 36   56017.765000   1.2098E-01
2012 03 31  18 31 36   56017.771944   1.1205E-01
2012 03 31  18 41 36   56017.778889   1.0271E-01
2012 03 31  18 51 36   56017.785833   8.7764E-02
2012 03 31  19 01 36   56017.792778   7.1919E-02
2012 03 31  19 11 36   56017.799722   5.2235E-02
2012 03 31  19 21 36   56017.806667   4.0294E-02
2012 03 31  19 31 36   56017.813611   2.9334E-02
2012 03 31  19 41 36   56017.820556   1.6537E-02
2012 03 31  19 51 36   56017.827500   2.1897E-03
2012 03 31  20 01 36   56017.834444  -6.0164E-03
2012 03 31  20 11 36   56017.841389  -1.4159E-02
2012 03 31  20 21 36   56017.848333  -2.6789E-02
2012 03 31  20 31 36   56017.855278  -3.2593E-02
2012 03 31  20 41 36   56017.862222  -4.3601E-02
2012 03 31  20 51 36   56017.869167  -4.4262E-02
2012 03 31  21 01 36   56017.876111  -3.8016E-02
2012 03 31  21 11 36   56017.883056  -3.9802E-02
2012 03 31  21 21 36   56017.890000  -3.7853E-02
2012 03 31  21 31 36   56017.896944  -4.3520E-02
2012 03 31  21 41 36   56017.903889  -4.0393E-02
2012 03 31  21 51 36   56017.910833  -3.2859E-02
2012 03 31  22 01 36   56017.917778  -3.0502E-02
2012 03 31  22 11 36   56017.924722  -2.5115E-02
2012 03 31  22 21 36   56017.931667  -2.1557E-02
2012 03 31  22 31 36   56017.938611  -1.9061E-02
2012 03 31  22 41 36   56017.945556  -1.2970E-02
2012 03 31  22 51 36   56017.952500  -8.0152E-03
2012 03 31  23 01 36   56017.959444  -1.6918E-03
2012 03 31  23 11 36   56017.966389   4.5490E-03
2012 03 31  23 21 36   56017.973333   1.0563E-02
2012 03 31  23 31 36   56017.980278   2.3626E-02
2012 03 31  23 41 36   56017.987222   2.8157E-02
2012 03 31  23 51 36   56017.994167   3.4297E-02
2012 04 01  00 01 36   56018.001111   4.3806E-02
2012 04 01  00 11 36   56018.008056   5.6969E-02
2012 04 01  00 21 36   56018.015000   7.0278E-02
2012 04 01  00 31 36   56018.021944   7.5639E-02
2012 04 01  00 41 36   56018.028889   7.7084E-02
2012 04 01  00 51 36   56018.035833   8.5141E-02
2012 04 01  01 01 36   56018.042778   9.2034E-02
2012 04 01  01 11 36   56018.049722   9.7112E-02
2012 04 01  01 21 36   56018.056667   9.6791E-02
2012 04 01  01 31 36   56018.063611   9.1026E-02
2012 04 01  01 41 36   56018.070556   8.6331E-02
2012 04 01  01 51 36   56018.077500   8.4562E-02
2012 04 01  02 01 36   56018.084444   8.0261E-02
2012 04 01  02 11 36   56018.091389   7.2501E-02
2012 04 01  02 21 36   56018.098333   6.3752E-02
2012 04 01  02 31 36   56018.105278   5.0776E-02
2012 04 01  02 41 36   56018.112222   4.6082E-02
2012 04 01  02 51 36   56018.119167   3.2265E-02
2012 04 01  03 01 36   56018.126111   2.4192E-02
2012 04 01  03 11 36   56018.133056   1.7595E-02
2012 04 01  03 21 36   56018.140000   8.8403E-03
2012 04 01  03 31 36   56018.146944   6.0850E-03
2012 04 01  03 41 36   56018.153889   2.6351E-03
2012 04 01  03 51 36   56018.160833  -4.1798E-04
2012 04 01  04 01 36   56018.167778  -2.8318E-03
2012 04 01  04 11 36   56018.174722   1.5967E-03
2012 04 01  04 21 36   56018.181667   3.0547E-04
2012 04 01  04 31 36   56018.188611   8.5914E-03
2012 04 01  04 41 36   56018.195556   8.1788E-03
2012 04 01  04 51 36   56018.202500   1.7972E-02
2012 04 01  05 01 36   56018.209444   3.2387E-02
2012 04 01  05 11 36   56018.216389   4.4402E-02
2012 04 01  05 21 36   56018.223333   6.2230E-02
2012 04 01  05 31 36   56018.230278   7.0648E-02
2012 04 01  05 41 36   56018.237222   8.7420E-02
2012 04 01  05 51 36   56018.244167   8.6171E-02
2012 04 01  06 01 36   56018.251111   9.2929E-02
2012 04 01  06 11 36   56018.258056   9.4328E-02
2012 04 01  06 21 36   56018.265000   9.4882E-02
2012 04 01  06 31 36   56018.271944   8.9376E-02
2012 04 01  06 41 36   56018.278889   8.1148E-02
